review_id,product_id,product_name,category,user_id,rating,review,label,date
R0814,P006,Women's Handbag,Accessories,U9830,1,This product has slow performance!!,negative,09-12-2025
R0815,P008,Mixer Grinder 750W,Home & Kitchen,U5638,1,This product has battery drains fast...,negative,21-10-2024
R0816,P002,Stainless Steel Water Bottle,Home & Kitchen,U9572,1,This product has noisy operation.,negative,31-03-2023
R0817,P003,Men's Running Shoes,Clothing,U1512,1,This product has very disappointed.,negative,21-09-2025
R0818,P004,Smart LED TV 43 inch,Electronics,U1521,1,This product has uncomfortable...,negative,30-09-2025
R0819,P005,Cotton Bedsheet Set,Home & Kitchen,U7002,1,This product has very disappointed.,negative,27-01-2023
R0820,P004,Smart LED TV 43 inch,Electronics,U2310,2,This product has defective item.,negative,09-01-2025
R0821,P007,Gaming Mouse RGB,Electronics,U1955,2,This product has uncomfortable :(,negative,19-12-2025
R0822,P001,Wireless Bluetooth Earbuds,Electronics,U5979,1,This product has not worth the price!!,negative,29-11-2025
R0823,P002,Stainless Steel Water Bottle,Home & Kitchen,U4784,1,This product has not as described...,negative,24-01-2024
R0824,P004,Smart LED TV 43 inch,Electronics,U3931,1,This product has not as described...,negative,05-08-2023
R0825,P006,Women's Handbag,Accessories,U7997,2,This product has not worth the price!!,negative,05-01-2024
R0826,P007,Gaming Mouse RGB,Electronics,U3591,2,This product has not as described...,negative,22-12-2024
R0827,P006,Women's Handbag,Accessories,U7090,2,This product has slow performance...,negative,24-10-2024
R0828,P004,Smart LED TV 43 inch,Electronics,U7145,1,This product has not as described :(,negative,07-01-2025
R0829,P008,Mixer Grinder 750W,Home & Kitchen,U7505,2,This product has poor quality.,negative,05-08-2024
R0830,P001,Wireless Bluetooth Earbuds,Electronics,U5945,1,This product has poor quality :(,negative,30-03-2024
R0831,P004,Smart LED TV 43 inch,Electronics,U1355,2,This product has bad experience :(,negative,13-11-2025
R0832,P003,Men's Running Shoes,Clothing,U1618,1,This product has defective item :(,negative,16-11-2023
R0833,P003,Men's Running Shoes,Clothing,U7014,2,This product has uncomfortable!!,negative,22-04-2024
R0834,P005,Cotton Bedsheet Set,Home & Kitchen,U2505,2,This product has uncomfortable...,negative,21-03-2024
R0835,P002,Stainless Steel Water Bottle,Home & Kitchen,U8905,2,This product has stopped working...,negative,15-07-2023
R0836,P005,Cotton Bedsheet Set,Home & Kitchen,U7251,1,This product has not worth the price.,negative,15-11-2024
R0837,P006,Women's Handbag,Accessories,U7824,2,This product has not worth the price!!,negative,24-01-2023
R0838,P007,Gaming Mouse RGB,Electronics,U5993,1,This product has not as described.,negative,15-10-2024
R0839,P003,Men's Running Shoes,Clothing,U9231,2,This product has bad experience!!,negative,10-11-2023
R0840,P001,Wireless Bluetooth Earbuds,Electronics,U8300,2,This product has uncomfortable.,negative,30-03-2024
R0841,P007,Gaming Mouse RGB,Electronics,U7460,2,This product has stopped working!!,negative,19-11-2024
R0842,P002,Stainless Steel Water Bottle,Home & Kitchen,U1807,2,This product has not as described...,negative,21-06-2024
R0843,P002,Stainless Steel Water Bottle,Home & Kitchen,U9221,2,This product has slow performance!!,negative,04-10-2023
R0844,P008,Mixer Grinder 750W,Home & Kitchen,U8993,1,This product has slow performance!!,negative,09-12-2025
R0845,P004,Smart LED TV 43 inch,Electronics,U2173,1,This product has cheap material...,negative,24-10-2024
R0846,P002,Stainless Steel Water Bottle,Home & Kitchen,U7776,1,This product has slow performance :(,negative,14-12-2024
R0847,P004,Smart LED TV 43 inch,Electronics,U6644,2,This product has uncomfortable.,negative,16-09-2024
R0848,P003,Men's Running Shoes,Clothing,U8245,2,This product has uncomfortable!!,negative,21-06-2025
R0849,P001,Wireless Bluetooth Earbuds,Electronics,U4271,1,This product has noisy operation :(,negative,16-11-2023
R0850,P002,Stainless Steel Water Bottle,Home & Kitchen,U1893,1,This product has very disappointed!!,negative,12-08-2024
R0851,P001,Wireless Bluetooth Earbuds,Electronics,U2823,2,This product has cheap material...,negative,22-08-2025
R0852,P001,Wireless Bluetooth Earbuds,Electronics,U4424,2,This product has bad experience!!,negative,22-02-2024
R0853,P005,Cotton Bedsheet Set,Home & Kitchen,U3315,2,This product has bad experience.,negative,10-02-2025
R0854,P001,Wireless Bluetooth Earbuds,Electronics,U3790,2,This product has poor quality :(,negative,16-02-2024
R0855,P005,Cotton Bedsheet Set,Home & Kitchen,U8617,1,This product has noisy operation.,negative,17-05-2023
R0856,P007,Gaming Mouse RGB,Electronics,U6901,2,This product has not worth the price.,negative,22-08-2024
R0857,P007,Gaming Mouse RGB,Electronics,U7237,1,This product has not as described.,negative,08-10-2024
R0858,P008,Mixer Grinder 750W,Home & Kitchen,U4054,1,This product has very disappointed...,negative,14-02-2023
R0859,P001,Wireless Bluetooth Earbuds,Electronics,U9673,1,This product has cheap material :(,negative,30-09-2025
R0860,P007,Gaming Mouse RGB,Electronics,U1301,1,This product has battery drains fast :(,negative,28-12-2024
R0861,P005,Cotton Bedsheet Set,Home & Kitchen,U9212,1,This product has cheap material.,negative,11-06-2024
R0862,P007,Gaming Mouse RGB,Electronics,U5590,1,This product has very disappointed!!,negative,30-11-2024
R0863,P007,Gaming Mouse RGB,Electronics,U2438,1,This product has bad experience...,negative,02-12-2025
R0864,P004,Smart LED TV 43 inch,Electronics,U4938,2,This product has uncomfortable!!,negative,23-05-2025
R0865,P005,Cotton Bedsheet Set,Home & Kitchen,U8359,2,This product has not as described!!,negative,28-02-2024
R0866,P003,Men's Running Shoes,Clothing,U3262,1,This product has cheap material!!,negative,30-05-2025
R0867,P003,Men's Running Shoes,Clothing,U6201,1,This product has not worth the price.,negative,13-01-2024
R0868,P006,Women's Handbag,Accessories,U1483,1,This product has battery drains fast...,negative,22-04-2025
R0869,P005,Cotton Bedsheet Set,Home & Kitchen,U5485,2,This product has stopped working!!,negative,07-08-2023
R0870,P003,Men's Running Shoes,Clothing,U1429,1,This product has uncomfortable :(,negative,17-04-2024
R0871,P004,Smart LED TV 43 inch,Electronics,U1427,1,This product has battery drains fast.,negative,03-09-2025
R0872,P003,Men's Running Shoes,Clothing,U7126,2,This product has stopped working...,negative,03-10-2025
R0873,P008,Mixer Grinder 750W,Home & Kitchen,U3683,1,This product has very disappointed!!,negative,08-03-2023
R0874,P007,Gaming Mouse RGB,Electronics,U5421,1,This product has slow performance!!,negative,20-02-2024
R0875,P004,Smart LED TV 43 inch,Electronics,U3901,1,This product has defective item...,negative,27-10-2024
R0876,P008,Mixer Grinder 750W,Home & Kitchen,U8005,1,This product has slow performance.,negative,18-02-2025
R0877,P006,Women's Handbag,Accessories,U9784,2,This product has not as described.,negative,02-12-2025
R0878,P002,Stainless Steel Water Bottle,Home & Kitchen,U8485,2,This product has poor quality!!,negative,28-11-2025
R0879,P007,Gaming Mouse RGB,Electronics,U7347,1,This product has not as described.,negative,24-01-2024
R0880,P005,Cotton Bedsheet Set,Home & Kitchen,U7521,2,This product has cheap material :(,negative,02-08-2025
R0881,P003,Men's Running Shoes,Clothing,U5823,2,This product has uncomfortable.,negative,24-11-2025
R0882,P003,Men's Running Shoes,Clothing,U8400,2,This product has not worth the price.,negative,04-01-2024
R0883,P003,Men's Running Shoes,Clothing,U7775,2,This product has battery drains fast...,negative,21-02-2023
R0884,P003,Men's Running Shoes,Clothing,U4308,2,This product has defective item.,negative,27-05-2024
R0885,P006,Women's Handbag,Accessories,U3024,1,This product has not worth the price.,negative,09-07-2025
R0886,P006,Women's Handbag,Accessories,U9582,1,This product has bad experience...,negative,13-11-2025
R0887,P003,Men's Running Shoes,Clothing,U7235,2,This product has poor quality!!,negative,17-11-2024
R0888,P003,Men's Running Shoes,Clothing,U3369,1,This product has stopped working.,negative,09-05-2025
R0889,P005,Cotton Bedsheet Set,Home & Kitchen,U8311,2,This product has cheap material!!,negative,29-08-2023
R0890,P003,Men's Running Shoes,Clothing,U1057,1,This product has uncomfortable :(,negative,26-01-2023
R0891,P008,Mixer Grinder 750W,Home & Kitchen,U9169,2,This product has not as described.,negative,07-10-2025
R0892,P004,Smart LED TV 43 inch,Electronics,U8794,1,This product has defective item...,negative,23-06-2025
R0893,P002,Stainless Steel Water Bottle,Home & Kitchen,U5009,1,This product has not as described :(,negative,01-03-2024
R0894,P001,Wireless Bluetooth Earbuds,Electronics,U3429,1,This product has poor quality :(,negative,17-03-2023
R0895,P003,Men's Running Shoes,Clothing,U5889,1,This product has battery drains fast.,negative,11-04-2023
R0896,P002,Stainless Steel Water Bottle,Home & Kitchen,U3920,2,This product has stopped working :(,negative,30-12-2023
R0897,P008,Mixer Grinder 750W,Home & Kitchen,U1587,2,This product has not worth the price :(,negative,23-10-2024
R0898,P006,Women's Handbag,Accessories,U2108,2,This product has slow performance.,negative,22-08-2024
R0899,P008,Mixer Grinder 750W,Home & Kitchen,U2999,1,This product has bad experience :(,negative,05-11-2024
R0900,P007,Gaming Mouse RGB,Electronics,U4425,1,This product has uncomfortable.,negative,12-08-2023
R0901,P002,Stainless Steel Water Bottle,Home & Kitchen,U5705,2,This product has slow performance :(,negative,15-06-2024
R0902,P006,Women's Handbag,Accessories,U9132,1,This product has not as described...,negative,05-10-2025
R0903,P003,Men's Running Shoes,Clothing,U5759,1,This product has very disappointed.,negative,31-08-2023
R0904,P001,Wireless Bluetooth Earbuds,Electronics,U2932,2,This product has bad experience!!,negative,29-04-2025
R0905,P007,Gaming Mouse RGB,Electronics,U6468,1,This product has battery drains fast!!,negative,24-01-2023
R0906,P004,Smart LED TV 43 inch,Electronics,U5168,2,This product has not worth the price :(,negative,06-09-2024
R0907,P006,Women's Handbag,Accessories,U2865,1,This product has noisy operation :(,negative,30-11-2024
R0908,P007,Gaming Mouse RGB,Electronics,U3877,1,This product has very disappointed :(,negative,23-11-2024
R0909,P008,Mixer Grinder 750W,Home & Kitchen,U1582,2,This product has noisy operation!!,negative,13-09-2025
R0910,P003,Men's Running Shoes,Clothing,U9797,2,This product has battery drains fast...,negative,27-04-2025
R0911,P001,Wireless Bluetooth Earbuds,Electronics,U6169,2,This product has not as described.,negative,02-03-2024
R0912,P006,Women's Handbag,Accessories,U2084,2,This product has stopped working :(,negative,05-03-2023
R0913,P006,Women's Handbag,Accessories,U9753,2,This product has stopped working...,negative,19-01-2024
R0914,P002,Stainless Steel Water Bottle,Home & Kitchen,U6152,2,This product has bad experience.,negative,10-07-2024
R0915,P007,Gaming Mouse RGB,Electronics,U9143,1,This product has very disappointed :(,negative,14-07-2025
R0916,P005,Cotton Bedsheet Set,Home & Kitchen,U9603,1,This product has cheap material!!,negative,18-08-2023
R0917,P006,Women's Handbag,Accessories,U4311,1,This product has not worth the price...,negative,02-11-2025
R0918,P001,Wireless Bluetooth Earbuds,Electronics,U9192,2,This product has stopped working!!,negative,27-11-2024
R0919,P008,Mixer Grinder 750W,Home & Kitchen,U6363,2,This product has stopped working.,negative,23-11-2025
R0920,P003,Men's Running Shoes,Clothing,U1598,1,This product has defective item...,negative,05-12-2025
R0921,P002,Stainless Steel Water Bottle,Home & Kitchen,U6095,1,This product has poor quality.,negative,13-11-2024
R0922,P008,Mixer Grinder 750W,Home & Kitchen,U2689,1,This product has not as described :(,negative,16-02-2023
R0923,P005,Cotton Bedsheet Set,Home & Kitchen,U6257,1,This product has very disappointed!!,negative,09-08-2024
R0924,P005,Cotton Bedsheet Set,Home & Kitchen,U8227,2,This product has noisy operation.,negative,12-07-2024
R0925,P003,Men's Running Shoes,Clothing,U5483,1,This product has not worth the price.,negative,18-11-2025
R0926,P002,Stainless Steel Water Bottle,Home & Kitchen,U9888,1,This product has battery drains fast :(,negative,09-07-2024
R0927,P003,Men's Running Shoes,Clothing,U5011,2,This product has stopped working.,negative,29-09-2024
R0928,P006,Women's Handbag,Accessories,U1831,2,This product has stopped working.,negative,22-08-2025
R0929,P001,Wireless Bluetooth Earbuds,Electronics,U7284,1,This product has poor quality.,negative,23-05-2025
R0930,P007,Gaming Mouse RGB,Electronics,U8304,1,This product has uncomfortable :(,negative,01-10-2024
R0931,P006,Women's Handbag,Accessories,U9740,1,This product has not worth the price...,negative,27-09-2023
R0932,P002,Stainless Steel Water Bottle,Home & Kitchen,U2593,2,This product has defective item :(,negative,11-08-2025
R0933,P008,Mixer Grinder 750W,Home & Kitchen,U4666,1,This product has stopped working :(,negative,14-01-2025
R0934,P007,Gaming Mouse RGB,Electronics,U6412,1,This product has battery drains fast...,negative,25-09-2025
R0935,P001,Wireless Bluetooth Earbuds,Electronics,U8787,1,This product has not worth the price :(,negative,07-09-2025
R0936,P008,Mixer Grinder 750W,Home & Kitchen,U5624,1,This product has battery drains fast!!,negative,06-11-2025
R0937,P002,Stainless Steel Water Bottle,Home & Kitchen,U2752,2,This product has battery drains fast.,negative,10-09-2024
R0938,P008,Mixer Grinder 750W,Home & Kitchen,U7773,2,This product has very disappointed!!,negative,22-11-2023
R0939,P008,Mixer Grinder 750W,Home & Kitchen,U2082,2,This product has battery drains fast!!,negative,01-06-2025
R0940,P007,Gaming Mouse RGB,Electronics,U9921,2,This product has bad experience!!,negative,21-12-2023
R0941,P002,Stainless Steel Water Bottle,Home & Kitchen,U2873,2,This product has uncomfortable...,negative,28-10-2024
R0942,P002,Stainless Steel Water Bottle,Home & Kitchen,U3886,2,This product has cheap material...,negative,23-05-2023
R0943,P002,Stainless Steel Water Bottle,Home & Kitchen,U6364,2,This product has defective item.,negative,05-07-2023
R0944,P004,Smart LED TV 43 inch,Electronics,U1003,1,This product has stopped working!!,negative,16-07-2025
R0945,P005,Cotton Bedsheet Set,Home & Kitchen,U8326,2,This product has very disappointed!!,negative,10-10-2024
R0946,P005,Cotton Bedsheet Set,Home & Kitchen,U8122,2,This product has bad experience :(,negative,02-07-2023
R0947,P001,Wireless Bluetooth Earbuds,Electronics,U3089,2,This product has cheap material.,negative,26-01-2025
R0948,P001,Wireless Bluetooth Earbuds,Electronics,U6885,1,This product has not worth the price :(,negative,05-03-2023
R0949,P004,Smart LED TV 43 inch,Electronics,U7459,2,This product has noisy operation :(,negative,22-02-2025
R0950,P007,Gaming Mouse RGB,Electronics,U8130,2,This product has not as described!!,negative,22-12-2023
R0951,P008,Mixer Grinder 750W,Home & Kitchen,U4083,1,This product has not as described...,negative,07-01-2025
R0952,P007,Gaming Mouse RGB,Electronics,U5726,1,This product has noisy operation!!,negative,03-10-2023
R0953,P001,Wireless Bluetooth Earbuds,Electronics,U1257,1,This product has stopped working...,negative,13-06-2025
R0954,P003,Men's Running Shoes,Clothing,U3248,1,This product has noisy operation...,negative,22-07-2025
R0955,P007,Gaming Mouse RGB,Electronics,U8444,1,This product has not as described...,negative,10-07-2025
R0956,P007,Gaming Mouse RGB,Electronics,U4698,2,This product has stopped working...,negative,16-01-2023
R0957,P008,Mixer Grinder 750W,Home & Kitchen,U9220,1,This product has cheap material...,negative,21-01-2025
R0958,P001,Wireless Bluetooth Earbuds,Electronics,U8917,1,This product has bad experience :(,negative,20-08-2023
R0959,P008,Mixer Grinder 750W,Home & Kitchen,U3327,1,This product has bad experience :(,negative,10-08-2025
R0960,P002,Stainless Steel Water Bottle,Home & Kitchen,U5017,1,This product has defective item.,negative,01-10-2024
R0961,P001,Wireless Bluetooth Earbuds,Electronics,U9765,2,This product has poor quality...,negative,18-07-2025
R0962,P008,Mixer Grinder 750W,Home & Kitchen,U7897,2,This product has battery drains fast :(,negative,15-08-2024
R0963,P003,Men's Running Shoes,Clothing,U5981,1,This product has bad experience :(,negative,06-05-2023
R0964,P008,Mixer Grinder 750W,Home & Kitchen,U1845,1,This product has noisy operation :(,negative,25-02-2023
R0965,P005,Cotton Bedsheet Set,Home & Kitchen,U2351,2,This product has stopped working.,negative,23-07-2024
R0966,P005,Cotton Bedsheet Set,Home & Kitchen,U5603,1,This product has cheap material :(,negative,30-01-2023
R0967,P002,Stainless Steel Water Bottle,Home & Kitchen,U3476,1,This product has noisy operation...,negative,27-01-2025
R0968,P003,Men's Running Shoes,Clothing,U4869,2,This product has defective item!!,negative,16-12-2025
R0969,P001,Wireless Bluetooth Earbuds,Electronics,U2382,2,This product has stopped working!!,negative,12-10-2025
R0970,P007,Gaming Mouse RGB,Electronics,U4898,2,This product has noisy operation...,negative,09-12-2023
R0971,P004,Smart LED TV 43 inch,Electronics,U1890,2,This product has noisy operation :(,negative,26-08-2023
R0972,P001,Wireless Bluetooth Earbuds,Electronics,U8602,1,This product has slow performance...,negative,09-09-2024
R0973,P008,Mixer Grinder 750W,Home & Kitchen,U7222,1,This product has noisy operation...,negative,29-08-2025
R0974,P005,Cotton Bedsheet Set,Home & Kitchen,U9690,1,This product has slow performance.,negative,14-08-2024
R0975,P008,Mixer Grinder 750W,Home & Kitchen,U6172,2,This product has not as described.,negative,19-07-2023
R0976,P006,Women's Handbag,Accessories,U5466,2,This product has battery drains fast :(,negative,30-06-2024
R0977,P002,Stainless Steel Water Bottle,Home & Kitchen,U7408,2,This product has defective item!!,negative,04-02-2024
R0978,P006,Women's Handbag,Accessories,U6132,1,This product has not as described.,negative,18-01-2023
R0979,P002,Stainless Steel Water Bottle,Home & Kitchen,U7737,1,This product has not worth the price.,negative,02-07-2025
R0980,P006,Women's Handbag,Accessories,U5641,1,This product has cheap material!!,negative,11-03-2023
R0981,P001,Wireless Bluetooth Earbuds,Electronics,U1931,1,This product has uncomfortable!!,negative,07-09-2023
R0982,P002,Stainless Steel Water Bottle,Home & Kitchen,U3128,1,This product has slow performance!!,negative,16-08-2023
R0983,P003,Men's Running Shoes,Clothing,U5826,2,This product has defective item.,negative,17-07-2025
R0984,P005,Cotton Bedsheet Set,Home & Kitchen,U6298,2,This product has cheap material!!,negative,01-06-2023
R0985,P005,Cotton Bedsheet Set,Home & Kitchen,U7271,1,This product has slow performance :(,negative,04-05-2023
R0986,P005,Cotton Bedsheet Set,Home & Kitchen,U3915,2,This product has defective item.,negative,04-10-2025
R0987,P004,Smart LED TV 43 inch,Electronics,U3923,2,This product has noisy operation...,negative,11-08-2023
R0988,P003,Men's Running Shoes,Clothing,U4578,2,This product has uncomfortable.,negative,23-06-2025
R0989,P005,Cotton Bedsheet Set,Home & Kitchen,U1571,1,This product has not worth the price.,negative,28-05-2024
R0990,P008,Mixer Grinder 750W,Home & Kitchen,U9154,1,This product has stopped working.,negative,19-03-2023
R0991,P007,Gaming Mouse RGB,Electronics,U3483,2,This product has bad experience :(,negative,12-03-2025
R0992,P001,Wireless Bluetooth Earbuds,Electronics,U8833,2,This product has slow performance...,negative,24-05-2023
R0993,P004,Smart LED TV 43 inch,Electronics,U7298,1,This product has bad experience...,negative,06-09-2023
R0994,P006,Women's Handbag,Accessories,U5961,2,This product has slow performance.,negative,05-07-2023
R0995,P006,Women's Handbag,Accessories,U2318,2,This product has defective item :(,negative,20-02-2024
R0996,P003,Men's Running Shoes,Clothing,U7294,1,This product has noisy operation!!,negative,04-09-2024
R0997,P007,Gaming Mouse RGB,Electronics,U6886,1,This product has defective item.,negative,15-06-2025
R0998,P004,Smart LED TV 43 inch,Electronics,U1584,1,This product has very disappointed.,negative,03-05-2024
R0999,P008,Mixer Grinder 750W,Home & Kitchen,U2032,2,This product has not as described :(,negative,20-10-2025
R1000,P008,Mixer Grinder 750W,Home & Kitchen,U1606,1,This product has battery drains fast.,negative,22-11-2024
